cell_id,latitude,longitude,relative_occurrence_score,species_slug,scientific_name,selected_model
923:2849,2.35,104.95,0.4044028375138044,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2897,2.35,109.75,0.6636164487267242,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2898,2.35,109.85,0.6685586508332648,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2899,2.35,109.95,0.6734639702458702,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2900,2.35,110.05,0.6783316209696334,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2901,2.35,110.15,0.6831608474871719,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2902,2.35,110.25,0.687950924980246,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2903,2.35,110.35,0.692701159504121,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2904,2.35,110.45,0.6974108881153719,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2905,2.35,110.55,0.7020794789539544,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2906,2.35,110.65,0.7067063312804638,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2907,2.35,110.75,0.7112908754695693,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2908,2.35,110.85,0.7158325729607357,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2909,2.35,110.95,0.7203309161673853,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2910,2.35,111.05,0.7247854283457466,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2911,2.35,111.15,0.7291956634247072,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2912,2.35,111.25,0.7335612057980208,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
923:2913,2.35,111.35,0.737881670080306,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
924:2815,2.45,101.55,0.2266299051192988,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
924:2816,2.45,101.65,0.2305481837648133,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
924:2817,2.45,101.75,0.23451366427040046,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
924:2818,2.45,101.85,0.23852620805446362,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
924:2838,2.45,103.85,0.32819555266971406,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
924:2839,2.45,103.95,0.3331134709485119,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
924:2840,2.45,104.05,0.33806799846534635,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
924:2841,2.45,104.15,0.34305830884157434,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
924:2842,2.45,104.25,0.3480835459272354,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
924:2843,2.45,104.35,0.353142824184243,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
924:2844,2.45,104.45,0.35823522911861083,irrawaddy_dolphin,Orcaella brevirostris,logistic_regression
