cell_id,latitude,longitude,relative_occurrence_score,species_slug,scientific_name,selected_model
941:2933,4.15,113.35,0.058416298437327055,green_sea_turtle,Chelonia mydas,random_forest
941:2934,4.15,113.45,0.07031533211624258,green_sea_turtle,Chelonia mydas,random_forest
941:2935,4.15,113.55,0.08118505497366664,green_sea_turtle,Chelonia mydas,random_forest
941:2936,4.15,113.65,0.11858442703805891,green_sea_turtle,Chelonia mydas,random_forest
941:2937,4.15,113.75,0.12225501925641949,green_sea_turtle,Chelonia mydas,random_forest
941:2980,4.15,118.05,0.047756726859156884,green_sea_turtle,Chelonia mydas,random_forest
941:2981,4.15,118.15,0.047756726859156884,green_sea_turtle,Chelonia mydas,random_forest
941:2982,4.15,118.25,0.047756726859156884,green_sea_turtle,Chelonia mydas,random_forest
941:2983,4.15,118.35,0.047756726859156884,green_sea_turtle,Chelonia mydas,random_forest
941:2984,4.15,118.45,0.047756726859156884,green_sea_turtle,Chelonia mydas,random_forest
941:2985,4.15,118.55,0.045024710055327814,green_sea_turtle,Chelonia mydas,random_forest
941:2986,4.15,118.65,0.045024710055327814,green_sea_turtle,Chelonia mydas,random_forest
941:2987,4.15,118.75,0.045024710055327814,green_sea_turtle,Chelonia mydas,random_forest
941:2988,4.15,118.85,0.0440718014680702,green_sea_turtle,Chelonia mydas,random_forest
941:2989,4.15,118.95,0.0440718014680702,green_sea_turtle,Chelonia mydas,random_forest
941:2990,4.15,119.05,0.0440718014680702,green_sea_turtle,Chelonia mydas,random_forest
941:2991,4.15,119.15,0.0440718014680702,green_sea_turtle,Chelonia mydas,random_forest
942:2794,4.25,99.45,0.058458973744880634,green_sea_turtle,Chelonia mydas,random_forest
942:2795,4.25,99.55,0.058458973744880634,green_sea_turtle,Chelonia mydas,random_forest
942:2796,4.25,99.65,0.058458973744880634,green_sea_turtle,Chelonia mydas,random_forest
942:2797,4.25,99.75,0.058458973744880634,green_sea_turtle,Chelonia mydas,random_forest
942:2798,4.25,99.85,0.058458973744880634,green_sea_turtle,Chelonia mydas,random_forest
942:2799,4.25,99.95,0.058458973744880634,green_sea_turtle,Chelonia mydas,random_forest
942:2800,4.25,100.05,0.058458973744880634,green_sea_turtle,Chelonia mydas,random_forest
942:2801,4.25,100.15,0.058458973744880634,green_sea_turtle,Chelonia mydas,random_forest
942:2802,4.25,100.25,0.058458973744880634,green_sea_turtle,Chelonia mydas,random_forest
942:2803,4.25,100.35,0.058458973744880634,green_sea_turtle,Chelonia mydas,random_forest
942:2804,4.25,100.45,0.058458973744880634,green_sea_turtle,Chelonia mydas,random_forest
942:2806,4.25,100.65,0.058458973744880634,green_sea_turtle,Chelonia mydas,random_forest
942:2835,4.25,103.55,0.8088600836833107,green_sea_turtle,Chelonia mydas,random_forest
942:2836,4.25,103.65,0.7210764473939181,green_sea_turtle,Chelonia mydas,random_forest
942:2837,4.25,103.75,0.7247162892153476,green_sea_turtle,Chelonia mydas,random_forest
942:2838,4.25,103.85,0.7485312429168192,green_sea_turtle,Chelonia mydas,random_forest
942:2839,4.25,103.95,0.7816522965933186,green_sea_turtle,Chelonia mydas,random_forest
942:2840,4.25,104.05,0.703472813402795,green_sea_turtle,Chelonia mydas,random_forest
942:2841,4.25,104.15,0.6927665288118491,green_sea_turtle,Chelonia mydas,random_forest
942:2842,4.25,104.25,0.7574710053366964,green_sea_turtle,Chelonia mydas,random_forest
942:2843,4.25,104.35,0.7874035319522656,green_sea_turtle,Chelonia mydas,random_forest
942:2844,4.25,104.45,0.772151395353279,green_sea_turtle,Chelonia mydas,random_forest
942:2845,4.25,104.55,0.8180572039509358,green_sea_turtle,Chelonia mydas,random_forest
942:2846,4.25,104.65,0.8116237529099011,green_sea_turtle,Chelonia mydas,random_forest
942:2847,4.25,104.75,0.7954883154097662,green_sea_turtle,Chelonia mydas,random_forest
942:2848,4.25,104.85,0.7938309895490777,green_sea_turtle,Chelonia mydas,random_forest
942:2849,4.25,104.95,0.679943336159052,green_sea_turtle,Chelonia mydas,random_forest
942:2900,4.25,110.05,0.007878815855432663,green_sea_turtle,Chelonia mydas,random_forest
942:2901,4.25,110.15,0.007878815855432663,green_sea_turtle,Chelonia mydas,random_forest
942:2902,4.25,110.25,0.007878815855432663,green_sea_turtle,Chelonia mydas,random_forest
942:2903,4.25,110.35,0.007878815855432663,green_sea_turtle,Chelonia mydas,random_forest
942:2904,4.25,110.45,0.007878815855432663,green_sea_turtle,Chelonia mydas,random_forest
942:2905,4.25,110.55,0.007878815855432663,green_sea_turtle,Chelonia mydas,random_forest
942:2906,4.25,110.65,0.007878815855432663,green_sea_turtle,Chelonia mydas,random_forest
942:2907,4.25,110.75,0.007449224680870691,green_sea_turtle,Chelonia mydas,random_forest
942:2908,4.25,110.85,0.007449224680870691,green_sea_turtle,Chelonia mydas,random_forest
942:2909,4.25,110.95,0.007449224680870691,green_sea_turtle,Chelonia mydas,random_forest
942:2910,4.25,111.05,0.007449224680870691,green_sea_turtle,Chelonia mydas,random_forest
942:2911,4.25,111.15,0.007449224680870691,green_sea_turtle,Chelonia mydas,random_forest
942:2912,4.25,111.25,0.008511547530305518,green_sea_turtle,Chelonia mydas,random_forest
942:2913,4.25,111.35,0.008511547530305518,green_sea_turtle,Chelonia mydas,random_forest
942:2914,4.25,111.45,0.008109721046287252,green_sea_turtle,Chelonia mydas,random_forest
942:2915,4.25,111.55,0.03695826330992068,green_sea_turtle,Chelonia mydas,random_forest
942:2916,4.25,111.65,0.04019350873051259,green_sea_turtle,Chelonia mydas,random_forest
942:2917,4.25,111.75,0.03901323209517711,green_sea_turtle,Chelonia mydas,random_forest
942:2918,4.25,111.85,0.038677992448889836,green_sea_turtle,Chelonia mydas,random_forest
942:2919,4.25,111.95,0.04028071361077935,green_sea_turtle,Chelonia mydas,random_forest
942:2920,4.25,112.05,0.03257164024934789,green_sea_turtle,Chelonia mydas,random_forest
942:2921,4.25,112.15,0.02519157804968195,green_sea_turtle,Chelonia mydas,random_forest
942:2922,4.25,112.25,0.029798340420432654,green_sea_turtle,Chelonia mydas,random_forest
942:2923,4.25,112.35,0.028631194109853625,green_sea_turtle,Chelonia mydas,random_forest
942:2924,4.25,112.45,0.02646581540691192,green_sea_turtle,Chelonia mydas,random_forest
942:2925,4.25,112.55,0.033806333584824974,green_sea_turtle,Chelonia mydas,random_forest
942:2926,4.25,112.65,0.03654969352522652,green_sea_turtle,Chelonia mydas,random_forest
942:2927,4.25,112.75,0.041431367670206116,green_sea_turtle,Chelonia mydas,random_forest
942:2928,4.25,112.85,0.041435514801341035,green_sea_turtle,Chelonia mydas,random_forest
942:2929,4.25,112.95,0.035986370148784544,green_sea_turtle,Chelonia mydas,random_forest
942:2930,4.25,113.05,0.04681375283488202,green_sea_turtle,Chelonia mydas,random_forest
942:2931,4.25,113.15,0.04910807793918376,green_sea_turtle,Chelonia mydas,random_forest
942:2932,4.25,113.25,0.05655608435260121,green_sea_turtle,Chelonia mydas,random_forest
942:2933,4.25,113.35,0.05754074527384603,green_sea_turtle,Chelonia mydas,random_forest
942:2934,4.25,113.45,0.07038884061495995,green_sea_turtle,Chelonia mydas,random_forest
942:2935,4.25,113.55,0.081258563472384,green_sea_turtle,Chelonia mydas,random_forest
942:2936,4.25,113.65,0.1203762317613648,green_sea_turtle,Chelonia mydas,random_forest
942:2937,4.25,113.75,0.12404682397972538,green_sea_turtle,Chelonia mydas,random_forest
942:2938,4.25,113.85,0.13916084088997488,green_sea_turtle,Chelonia mydas,random_forest
942:2975,4.25,117.55,0.04908634670851325,green_sea_turtle,Chelonia mydas,random_forest
942:2976,4.25,117.65,0.04908634670851325,green_sea_turtle,Chelonia mydas,random_forest
942:2978,4.25,117.85,0.04908634670851325,green_sea_turtle,Chelonia mydas,random_forest
942:2981,4.25,118.15,0.04908634670851325,green_sea_turtle,Chelonia mydas,random_forest
942:2982,4.25,118.25,0.04908634670851325,green_sea_turtle,Chelonia mydas,random_forest
942:2983,4.25,118.35,0.04908634670851325,green_sea_turtle,Chelonia mydas,random_forest
942:2984,4.25,118.45,0.04908634670851325,green_sea_turtle,Chelonia mydas,random_forest
942:2985,4.25,118.55,0.04635432990468419,green_sea_turtle,Chelonia mydas,random_forest
942:2986,4.25,118.65,0.04635432990468419,green_sea_turtle,Chelonia mydas,random_forest
942:2987,4.25,118.75,0.04635432990468419,green_sea_turtle,Chelonia mydas,random_forest
942:2988,4.25,118.85,0.04540142131742657,green_sea_turtle,Chelonia mydas,random_forest
942:2989,4.25,118.95,0.04540142131742657,green_sea_turtle,Chelonia mydas,random_forest
942:2990,4.25,119.05,0.04540142131742657,green_sea_turtle,Chelonia mydas,random_forest
943:2793,4.35,99.35,0.049935562997807215,green_sea_turtle,Chelonia mydas,random_forest
943:2794,4.35,99.45,0.049935562997807215,green_sea_turtle,Chelonia mydas,random_forest
943:2795,4.35,99.55,0.049935562997807215,green_sea_turtle,Chelonia mydas,random_forest
943:2796,4.35,99.65,0.049935562997807215,green_sea_turtle,Chelonia mydas,random_forest
943:2797,4.35,99.75,0.049935562997807215,green_sea_turtle,Chelonia mydas,random_forest
943:2798,4.35,99.85,0.049935562997807215,green_sea_turtle,Chelonia mydas,random_forest
943:2799,4.35,99.95,0.049935562997807215,green_sea_turtle,Chelonia mydas,random_forest
943:2800,4.35,100.05,0.049935562997807215,green_sea_turtle,Chelonia mydas,random_forest
943:2801,4.35,100.15,0.049935562997807215,green_sea_turtle,Chelonia mydas,random_forest
943:2802,4.35,100.25,0.049935562997807215,green_sea_turtle,Chelonia mydas,random_forest
943:2803,4.35,100.35,0.049935562997807215,green_sea_turtle,Chelonia mydas,random_forest
943:2804,4.35,100.45,0.049935562997807215,green_sea_turtle,Chelonia mydas,random_forest
943:2805,4.35,100.55,0.049935562997807215,green_sea_turtle,Chelonia mydas,random_forest
943:2835,4.35,103.55,0.7938083016515728,green_sea_turtle,Chelonia mydas,random_forest
943:2836,4.35,103.65,0.7068031327384545,green_sea_turtle,Chelonia mydas,random_forest
943:2837,4.35,103.75,0.7109023632975857,green_sea_turtle,Chelonia mydas,random_forest
943:2838,4.35,103.85,0.7358632901382365,green_sea_turtle,Chelonia mydas,random_forest
943:2839,4.35,103.95,0.769753642661407,green_sea_turtle,Chelonia mydas,random_forest
943:2840,4.35,104.05,0.6921456865136048,green_sea_turtle,Chelonia mydas,random_forest
943:2841,4.35,104.15,0.6814394019226591,green_sea_turtle,Chelonia mydas,random_forest
943:2842,4.35,104.25,0.7461438784475064,green_sea_turtle,Chelonia mydas,random_forest
943:2843,4.35,104.35,0.7760764050630754,green_sea_turtle,Chelonia mydas,random_forest
943:2844,4.35,104.45,0.7596413775980713,green_sea_turtle,Chelonia mydas,random_forest
943:2845,4.35,104.55,0.8024845582269369,green_sea_turtle,Chelonia mydas,random_forest
943:2846,4.35,104.65,0.792059751934709,green_sea_turtle,Chelonia mydas,random_forest
943:2847,4.35,104.75,0.7758384318000906,green_sea_turtle,Chelonia mydas,random_forest
943:2848,4.35,104.85,0.7729619402165602,green_sea_turtle,Chelonia mydas,random_forest
943:2849,4.35,104.95,0.6691834061726769,green_sea_turtle,Chelonia mydas,random_forest
943:2900,4.35,110.05,0.011092627394040154,green_sea_turtle,Chelonia mydas,random_forest
943:2901,4.35,110.15,0.011092627394040154,green_sea_turtle,Chelonia mydas,random_forest
943:2902,4.35,110.25,0.011092627394040154,green_sea_turtle,Chelonia mydas,random_forest
943:2903,4.35,110.35,0.011092627394040154,green_sea_turtle,Chelonia mydas,random_forest
943:2904,4.35,110.45,0.011092627394040154,green_sea_turtle,Chelonia mydas,random_forest
943:2905,4.35,110.55,0.011092627394040154,green_sea_turtle,Chelonia mydas,random_forest
943:2906,4.35,110.65,0.011092627394040154,green_sea_turtle,Chelonia mydas,random_forest
943:2907,4.35,110.75,0.010663036219478181,green_sea_turtle,Chelonia mydas,random_forest
943:2908,4.35,110.85,0.010663036219478181,green_sea_turtle,Chelonia mydas,random_forest
943:2909,4.35,110.95,0.010663036219478181,green_sea_turtle,Chelonia mydas,random_forest
943:2910,4.35,111.05,0.010663036219478181,green_sea_turtle,Chelonia mydas,random_forest
943:2911,4.35,111.15,0.010663036219478181,green_sea_turtle,Chelonia mydas,random_forest
943:2912,4.35,111.25,0.011725359068913005,green_sea_turtle,Chelonia mydas,random_forest
943:2913,4.35,111.35,0.011725359068913005,green_sea_turtle,Chelonia mydas,random_forest
943:2914,4.35,111.45,0.011323532584894741,green_sea_turtle,Chelonia mydas,random_forest
943:2915,4.35,111.55,0.042015221406081875,green_sea_turtle,Chelonia mydas,random_forest
943:2916,4.35,111.65,0.04581799094242942,green_sea_turtle,Chelonia mydas,random_forest
943:2917,4.35,111.75,0.04463771430709394,green_sea_turtle,Chelonia mydas,random_forest
943:2918,4.35,111.85,0.04430247466080667,green_sea_turtle,Chelonia mydas,random_forest
943:2919,4.35,111.95,0.045905195822696185,green_sea_turtle,Chelonia mydas,random_forest
943:2920,4.35,112.05,0.041308880310953054,green_sea_turtle,Chelonia mydas,random_forest
943:2921,4.35,112.15,0.03392881811128713,green_sea_turtle,Chelonia mydas,random_forest
943:2922,4.35,112.25,0.038535580482037826,green_sea_turtle,Chelonia mydas,random_forest
943:2923,4.35,112.35,0.037368434171458804,green_sea_turtle,Chelonia mydas,random_forest
943:2924,4.35,112.45,0.03347395099090515,green_sea_turtle,Chelonia mydas,random_forest
943:2925,4.35,112.55,0.03946831532266437,green_sea_turtle,Chelonia mydas,random_forest
943:2926,4.35,112.65,0.04221167526306591,green_sea_turtle,Chelonia mydas,random_forest
943:2927,4.35,112.75,0.048733587267312105,green_sea_turtle,Chelonia mydas,random_forest
943:2928,4.35,112.85,0.04873773439844702,green_sea_turtle,Chelonia mydas,random_forest
943:2929,4.35,112.95,0.04328858974589053,green_sea_turtle,Chelonia mydas,random_forest
943:2930,4.35,113.05,0.052835669401684965,green_sea_turtle,Chelonia mydas,random_forest
943:2931,4.35,113.15,0.0551299945059867,green_sea_turtle,Chelonia mydas,random_forest
943:2932,4.35,113.25,0.06257800091940417,green_sea_turtle,Chelonia mydas,random_forest
943:2933,4.35,113.35,0.06356266184064899,green_sea_turtle,Chelonia mydas,random_forest
943:2934,4.35,113.45,0.0764107571817629,green_sea_turtle,Chelonia mydas,random_forest
943:2935,4.35,113.55,0.08745110579852135,green_sea_turtle,Chelonia mydas,random_forest
943:2936,4.35,113.65,0.1265687740875022,green_sea_turtle,Chelonia mydas,random_forest
943:2937,4.35,113.75,0.13023936630586275,green_sea_turtle,Chelonia mydas,random_forest
943:2938,4.35,113.85,0.14535338321611227,green_sea_turtle,Chelonia mydas,random_forest
943:2939,4.35,113.95,0.1505965481771173,green_sea_turtle,Chelonia mydas,random_forest
943:2976,4.35,117.65,0.05351473507814554,green_sea_turtle,Chelonia mydas,random_forest
943:2985,4.35,118.55,0.05078271827431648,green_sea_turtle,Chelonia mydas,random_forest
943:2986,4.35,118.65,0.05078271827431648,green_sea_turtle,Chelonia mydas,random_forest
943:2987,4.35,118.75,0.05078271827431648,green_sea_turtle,Chelonia mydas,random_forest
943:2988,4.35,118.85,0.049829809687058864,green_sea_turtle,Chelonia mydas,random_forest
943:2989,4.35,118.95,0.049829809687058864,green_sea_turtle,Chelonia mydas,random_forest
943:2990,4.35,119.05,0.049829809687058864,green_sea_turtle,Chelonia mydas,random_forest
944:2792,4.45,99.25,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2793,4.45,99.35,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2794,4.45,99.45,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2795,4.45,99.55,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2796,4.45,99.65,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2797,4.45,99.75,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2798,4.45,99.85,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2799,4.45,99.95,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2800,4.45,100.05,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2801,4.45,100.15,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2802,4.45,100.25,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2803,4.45,100.35,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2804,4.45,100.45,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2805,4.45,100.55,0.038974031429647935,green_sea_turtle,Chelonia mydas,random_forest
944:2834,4.45,103.45,0.808109974040881,green_sea_turtle,Chelonia mydas,random_forest
944:2835,4.45,103.55,0.7348380133285637,green_sea_turtle,Chelonia mydas,random_forest
944:2836,4.45,103.65,0.6454073181985198,green_sea_turtle,Chelonia mydas,random_forest
944:2837,4.45,103.75,0.6483808655326035,green_sea_turtle,Chelonia mydas,random_forest
944:2838,4.45,103.85,0.6726739894589957,green_sea_turtle,Chelonia mydas,random_forest
944:2839,4.45,103.95,0.70199277747433,green_sea_turtle,Chelonia mydas,random_forest
944:2840,4.45,104.05,0.5949754439788515,green_sea_turtle,Chelonia mydas,random_forest
944:2841,4.45,104.15,0.5863532350325347,green_sea_turtle,Chelonia mydas,random_forest
944:2842,4.45,104.25,0.651859985967328,green_sea_turtle,Chelonia mydas,random_forest
944:2843,4.45,104.35,0.6748959166424588,green_sea_turtle,Chelonia mydas,random_forest
944:2844,4.45,104.45,0.6522268975694715,green_sea_turtle,Chelonia mydas,random_forest
944:2845,4.45,104.55,0.6932520908517747,green_sea_turtle,Chelonia mydas,random_forest
944:2846,4.45,104.65,0.6824207496029255,green_sea_turtle,Chelonia mydas,random_forest
944:2847,4.45,104.75,0.6672828005235492,green_sea_turtle,Chelonia mydas,random_forest
944:2848,4.45,104.85,0.6654452420835143,green_sea_turtle,Chelonia mydas,random_forest
944:2849,4.45,104.95,0.5737471286327995,green_sea_turtle,Chelonia mydas,random_forest
944:2850,4.45,105.05,0.5747009544248114,green_sea_turtle,Chelonia mydas,random_forest
944:2900,4.45,110.05,0.00944823360864197,green_sea_turtle,Chelonia mydas,random_forest
944:2901,4.45,110.15,0.00944823360864197,green_sea_turtle,Chelonia mydas,random_forest
944:2902,4.45,110.25,0.00944823360864197,green_sea_turtle,Chelonia mydas,random_forest
944:2903,4.45,110.35,0.00944823360864197,green_sea_turtle,Chelonia mydas,random_forest
944:2904,4.45,110.45,0.00944823360864197,green_sea_turtle,Chelonia mydas,random_forest
944:2905,4.45,110.55,0.00944823360864197,green_sea_turtle,Chelonia mydas,random_forest
944:2906,4.45,110.65,0.00944823360864197,green_sea_turtle,Chelonia mydas,random_forest
944:2907,4.45,110.75,0.009018642434079998,green_sea_turtle,Chelonia mydas,random_forest
944:2908,4.45,110.85,0.009018642434079998,green_sea_turtle,Chelonia mydas,random_forest
944:2909,4.45,110.95,0.009774197989635552,green_sea_turtle,Chelonia mydas,random_forest
944:2910,4.45,111.05,0.009774197989635552,green_sea_turtle,Chelonia mydas,random_forest
944:2911,4.45,111.15,0.009774197989635552,green_sea_turtle,Chelonia mydas,random_forest
944:2912,4.45,111.25,0.01083652083907038,green_sea_turtle,Chelonia mydas,random_forest
944:2913,4.45,111.35,0.01083652083907038,green_sea_turtle,Chelonia mydas,random_forest
944:2914,4.45,111.45,0.010434694355052114,green_sea_turtle,Chelonia mydas,random_forest
944:2915,4.45,111.55,0.04112638317623925,green_sea_turtle,Chelonia mydas,random_forest
944:2916,4.45,111.65,0.04609544484741826,green_sea_turtle,Chelonia mydas,random_forest
944:2917,4.45,111.75,0.04491516821208277,green_sea_turtle,Chelonia mydas,random_forest
944:2918,4.45,111.85,0.0445799285657955,green_sea_turtle,Chelonia mydas,random_forest
944:2919,4.45,111.95,0.04618264972768501,green_sea_turtle,Chelonia mydas,random_forest
944:2920,4.45,112.05,0.04158633421594189,green_sea_turtle,Chelonia mydas,random_forest
944:2921,4.45,112.15,0.03420627201627596,green_sea_turtle,Chelonia mydas,random_forest
944:2922,4.45,112.25,0.037646742252195206,green_sea_turtle,Chelonia mydas,random_forest
944:2923,4.45,112.35,0.03711077464884051,green_sea_turtle,Chelonia mydas,random_forest
944:2924,4.45,112.45,0.03467235841389355,green_sea_turtle,Chelonia mydas,random_forest
944:2925,4.45,112.55,0.042267218255098424,green_sea_turtle,Chelonia mydas,random_forest
944:2926,4.45,112.65,0.045010578195499966,green_sea_turtle,Chelonia mydas,random_forest
944:2927,4.45,112.75,0.05153249019974615,green_sea_turtle,Chelonia mydas,random_forest
944:2928,4.45,112.85,0.05153663733088107,green_sea_turtle,Chelonia mydas,random_forest
944:2929,4.45,112.95,0.04608749267832457,green_sea_turtle,Chelonia mydas,random_forest
944:2930,4.45,113.05,0.05563457233411901,green_sea_turtle,Chelonia mydas,random_forest
944:2931,4.45,113.15,0.05792889743842076,green_sea_turtle,Chelonia mydas,random_forest
944:2932,4.45,113.25,0.06537690385183823,green_sea_turtle,Chelonia mydas,random_forest
944:2933,4.45,113.35,0.06636156477308303,green_sea_turtle,Chelonia mydas,random_forest
944:2934,4.45,113.45,0.08035439695630221,green_sea_turtle,Chelonia mydas,random_forest
944:2935,4.45,113.55,0.09076356686583634,green_sea_turtle,Chelonia mydas,random_forest
944:2936,4.45,113.65,0.13214327844543095,green_sea_turtle,Chelonia mydas,random_forest
944:2937,4.45,113.75,0.13581387066379155,green_sea_turtle,Chelonia mydas,random_forest
944:2938,4.45,113.85,0.15092788757404105,green_sea_turtle,Chelonia mydas,random_forest
944:2939,4.45,113.95,0.15617105253504607,green_sea_turtle,Chelonia mydas,random_forest
944:2986,4.45,118.65,0.054756727122799574,green_sea_turtle,Chelonia mydas,random_forest
944:2987,4.45,118.75,0.054756727122799574,green_sea_turtle,Chelonia mydas,random_forest
944:2988,4.45,118.85,0.053803818535541954,green_sea_turtle,Chelonia mydas,random_forest
944:2989,4.45,118.95,0.053803818535541954,green_sea_turtle,Chelonia mydas,random_forest
944:2990,4.45,119.05,0.053803818535541954,green_sea_turtle,Chelonia mydas,random_forest
945:2791,4.55,99.15,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2792,4.55,99.25,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2793,4.55,99.35,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2794,4.55,99.45,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2795,4.55,99.55,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2796,4.55,99.65,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2797,4.55,99.75,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2798,4.55,99.85,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2799,4.55,99.95,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2800,4.55,100.05,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2801,4.55,100.15,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2802,4.55,100.25,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2803,4.55,100.35,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2804,4.55,100.45,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2805,4.55,100.55,0.043465393433639324,green_sea_turtle,Chelonia mydas,random_forest
945:2835,4.55,103.55,0.7179754035751478,green_sea_turtle,Chelonia mydas,random_forest
945:2836,4.55,103.65,0.6270471057489528,green_sea_turtle,Chelonia mydas,random_forest
945:2837,4.55,103.75,0.6319499480642127,green_sea_turtle,Chelonia mydas,random_forest
945:2838,4.55,103.85,0.6556482827972926,green_sea_turtle,Chelonia mydas,random_forest
945:2839,4.55,103.95,0.6830435927123661,green_sea_turtle,Chelonia mydas,random_forest
945:2840,4.55,104.05,0.5442457212718661,green_sea_turtle,Chelonia mydas,random_forest
945:2841,4.55,104.15,0.531221263068574,green_sea_turtle,Chelonia mydas,random_forest
945:2842,4.55,104.25,0.5954155522889324,green_sea_turtle,Chelonia mydas,random_forest
945:2843,4.55,104.35,0.6110003539357022,green_sea_turtle,Chelonia mydas,random_forest
945:2844,4.55,104.45,0.585418298683649,green_sea_turtle,Chelonia mydas,random_forest
945:2845,4.55,104.55,0.6253502507246453,green_sea_turtle,Chelonia mydas,random_forest
945:2846,4.55,104.65,0.6170910098154452,green_sea_turtle,Chelonia mydas,random_forest
945:2847,4.55,104.75,0.6123981599384263,green_sea_turtle,Chelonia mydas,random_forest
945:2848,4.55,104.85,0.6105606014983911,green_sea_turtle,Chelonia mydas,random_forest
945:2849,4.55,104.95,0.5457138032245574,green_sea_turtle,Chelonia mydas,random_forest
945:2850,4.55,105.05,0.5572870135889323,green_sea_turtle,Chelonia mydas,random_forest
945:2851,4.55,105.15,0.5603254519686287,green_sea_turtle,Chelonia mydas,random_forest
945:2900,4.55,110.05,0.018644395679066693,green_sea_turtle,Chelonia mydas,random_forest
945:2901,4.55,110.15,0.018644395679066693,green_sea_turtle,Chelonia mydas,random_forest
945:2902,4.55,110.25,0.018644395679066693,green_sea_turtle,Chelonia mydas,random_forest
945:2903,4.55,110.35,0.018644395679066693,green_sea_turtle,Chelonia mydas,random_forest
945:2904,4.55,110.45,0.018644395679066693,green_sea_turtle,Chelonia mydas,random_forest
945:2905,4.55,110.55,0.018644395679066693,green_sea_turtle,Chelonia mydas,random_forest
945:2906,4.55,110.65,0.018644395679066693,green_sea_turtle,Chelonia mydas,random_forest
945:2907,4.55,110.75,0.018214804504504724,green_sea_turtle,Chelonia mydas,random_forest
945:2908,4.55,110.85,0.018214804504504724,green_sea_turtle,Chelonia mydas,random_forest
945:2909,4.55,110.95,0.018970360060060282,green_sea_turtle,Chelonia mydas,random_forest
945:2910,4.55,111.05,0.018970360060060282,green_sea_turtle,Chelonia mydas,random_forest
945:2911,4.55,111.15,0.018970360060060282,green_sea_turtle,Chelonia mydas,random_forest
945:2912,4.55,111.25,0.020032682909495104,green_sea_turtle,Chelonia mydas,random_forest
945:2913,4.55,111.35,0.020032682909495104,green_sea_turtle,Chelonia mydas,random_forest
945:2914,4.55,111.45,0.021934874282619695,green_sea_turtle,Chelonia mydas,random_forest
945:2915,4.55,111.55,0.09146262279159342,green_sea_turtle,Chelonia mydas,random_forest
945:2916,4.55,111.65,0.09997518692422212,green_sea_turtle,Chelonia mydas,random_forest
945:2917,4.55,111.75,0.09879491028888664,green_sea_turtle,Chelonia mydas,random_forest
945:2918,4.55,111.85,0.10877725362967575,green_sea_turtle,Chelonia mydas,random_forest
945:2919,4.55,111.95,0.11381193111174659,green_sea_turtle,Chelonia mydas,random_forest
945:2920,4.55,112.05,0.11353137734155162,green_sea_turtle,Chelonia mydas,random_forest
945:2921,4.55,112.15,0.1077380996928396,green_sea_turtle,Chelonia mydas,random_forest
945:2922,4.55,112.25,0.11958965105475554,green_sea_turtle,Chelonia mydas,random_forest
945:2923,4.55,112.35,0.12049616132750704,green_sea_turtle,Chelonia mydas,random_forest
945:2924,4.55,112.45,0.12202856665941166,green_sea_turtle,Chelonia mydas,random_forest
945:2925,4.55,112.55,0.1297951455678339,green_sea_turtle,Chelonia mydas,random_forest
945:2926,4.55,112.65,0.1312611555615956,green_sea_turtle,Chelonia mydas,random_forest
945:2927,4.55,112.75,0.13850868389305032,green_sea_turtle,Chelonia mydas,random_forest
945:2928,4.55,112.85,0.13886776745823803,green_sea_turtle,Chelonia mydas,random_forest
945:2929,4.55,112.95,0.13341862280568162,green_sea_turtle,Chelonia mydas,random_forest
945:2930,4.55,113.05,0.14644759018788958,green_sea_turtle,Chelonia mydas,random_forest
