cell_id,latitude,longitude,relative_occurrence_score,species_slug,scientific_name,selected_model
917:2909,1.75,110.95,0.08337233837816826,moorish_idol,Zanclus cornutus,random_forest
917:2910,1.75,111.05,0.08337233837816826,moorish_idol,Zanclus cornutus,random_forest
918:2823,1.85,102.35,0.25265797851451816,moorish_idol,Zanclus cornutus,random_forest
918:2824,1.85,102.45,0.25265797851451816,moorish_idol,Zanclus cornutus,random_forest
918:2825,1.85,102.55,0.25265797851451816,moorish_idol,Zanclus cornutus,random_forest
918:2826,1.85,102.65,0.25265797851451816,moorish_idol,Zanclus cornutus,random_forest
918:2827,1.85,102.75,0.25265797851451816,moorish_idol,Zanclus cornutus,random_forest
918:2841,1.85,104.15,0.23449722134857362,moorish_idol,Zanclus cornutus,random_forest
918:2842,1.85,104.25,0.14841356100729847,moorish_idol,Zanclus cornutus,random_forest
918:2843,1.85,104.35,0.1133489553042231,moorish_idol,Zanclus cornutus,random_forest
918:2844,1.85,104.45,0.1021842933077384,moorish_idol,Zanclus cornutus,random_forest
918:2845,1.85,104.55,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
918:2846,1.85,104.65,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
918:2847,1.85,104.75,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
918:2848,1.85,104.85,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
918:2849,1.85,104.95,0.09362845515221405,moorish_idol,Zanclus cornutus,random_forest
918:2897,1.85,109.75,0.08744536291914351,moorish_idol,Zanclus cornutus,random_forest
918:2898,1.85,109.85,0.08744536291914351,moorish_idol,Zanclus cornutus,random_forest
918:2899,1.85,109.95,0.08744536291914351,moorish_idol,Zanclus cornutus,random_forest
918:2900,1.85,110.05,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
918:2901,1.85,110.15,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
918:2902,1.85,110.25,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
918:2903,1.85,110.35,0.08471445977010279,moorish_idol,Zanclus cornutus,random_forest
