id,occurrenceID,scientificName,scientificNameID,aphiaID,taxonomicStatus,decimalLatitude,decimalLongitude,eventDate,year,basisOfRecord,occurrenceStatus,coordinateUncertaintyInMeters,marine,dataset_id,datasetName,license,flags,dropped,absence
3dea2a82-5308-4b88-84cb-a485aaab1589,https://www.inaturalist.org/observations/200020526,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.1168924677,118.626189451,2009-01-07T10:51:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,61.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
3e0ac1b9-6e0e-4a1b-afa0-0ed5bd2f1729,https://www.inaturalist.org/observations/37474736,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.5958254,118.8643398,2019-12-31T03:52:00+01:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,577.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH"",""ON_LAND""]",False,False
3f8b9384-be59-46b2-a72c-c5eb9ab07ad1,https://www.inaturalist.org/observations/322686235,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,6.0303169981,116.0281219682,2025-09-16T09:56:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,15.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
4004ffee-4608-48f5-91d6-759a51dfbf82,https://www.inaturalist.org/observations/348878793,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,6.5040918304,117.9181167547,2023-06-16T06:55:42+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,32.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
4301b983-0867-4ad2-b927-10afa341459c,FN2[31389976]:FMNH-35[220083:51910],Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,6.1667,118.1167,,1950,PreservedSpecimen,,,True,2891a788-9f30-4413-8f73-9e7686890e9d,FMNH,(CC-BY NC) 4.0,"[""NO_DEPTH""]",False,False
44b28960-1a4e-4dd8-8d14-6ef9867a3ced,https://www.inaturalist.org/observations/16390988,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.5958254,118.8643398,2018-09-09T13:45:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,577.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH"",""ON_LAND""]",False,False
44eb5a76-c4c8-4830-a56b-7c37f1eee3b7,https://www.inaturalist.org/observations/245534324,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.1936074,100.5450815,2018-08-27T03:13:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,1178.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by/4.0/,"[""NO_DEPTH"",""ON_LAND""]",False,False
483dc994-67d1-4a81-8740-7c8454e64693,https://www.inaturalist.org/observations/152909494,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.115398374,118.6315658179,2006-01-05T02:19:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,1025.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
4af88b13-ad0c-4f92-bf7d-521e331529ab,https://www.inaturalist.org/observations/373241894,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,4.2253225371,118.6868776424,2026-06-10T08:33:00+08:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,74.0,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by-nc/4.0/,"[""NO_DEPTH""]",False,False
4e0e6dae-66a2-4f2a-92db-18af52365e24,https://www.inaturalist.org/observations/35281910,Zanclus cornutus,urn:lsid:marinespecies.org:taxname:220083,220083,,6.7125778198,116.3243560791,2019-10-23T12:04:15+11:00,,HumanObservation,urn:lsid:marinespecies.org:taxname:220083,,True,eaea291a-1e1d-4382-b86f-ac3cc15b8d5a,iNaturalist research-grade observations,https://creativecommons.org/licenses/by/4.0/,"[""NO_DEPTH""]",False,False
